day,node_id,node_name,population,susceptible,latent,infectious_a,infectious_t,infectious_nt,recovered,foi,exit_rate
166,n286,Utaj�rvi,2800,1298,6,4,0,9,1483,0.00175609,0.133333
166,n287,Utsjoki,1200,693,2,1,0,4,500,0.00138371,0.102283
166,n288,Uurainen,3500,1652,10,3,0,19,1816,0.00260971,0.168037
166,n289,Uusikaupunki,15500,5349,46,15,0,72,10018,0.00271719,0.69863
166,n290,Vaala,3000,1463,5,4,0,10,1518,0.0018558,0.108676
166,n291,Vaasa,67617,20539,175,66,0,269,46568,0.00311496,3.63105
166,n292,Valkeakoski,21200,7013,55,16,0,83,14033,0.00255505,0.875799
166,n293,Vantaa,239216,67744,625,219,0,899,169729,0.00246977,17.681279
166,n294,Varkaus,20200,6887,62,24,0,75,13152,0.00255085,0.744292
166,n295,Vehmaa,2200,1121,4,4,0,9,1062,0.00275034,0.115982
166,n296,Vesanto,2100,1086,2,2,0,6,1004,0.00183998,0.053881
166,n297,Vesilahti,4600,2107,11,6,0,33,2443,0.00289027,0.23105
166,n298,Veteli,3300,1727,12,5,0,18,1538,0.00241281,0.087671
166,n299,Vierem�,3500,1740,10,4,0,15,1731,0.00221885,0.162557
166,n300,Vihti,29700,9318,81,36,0,120,20145,0.00242365,1.544292
166,n301,Viitasaari,6400,2766,28,10,0,25,3571,0.00250972,0.26758
166,n302,Vimpeli,3000,1516,2,3,0,5,1474,0.00095518,0.079452
166,n303,Virolahti,3100,1493,7,7,0,8,1585,0.00174736,0.16621
166,n304,Virrat,6500,2794,23,11,0,30,3642,0.00241638,0.245662
166,n305,Vårdö,450,135,0,0,0,3,312,0.00569688,73.333333
166,n306,V�rd�,450,223,0,1,0,3,223,0.00300087,0.015525
166,n307,V�yri,6300,2760,26,8,0,37,3469,0.00296851,0.205479
166,n308,Ylitornio,4000,1829,8,6,0,14,2143,0.00200785,0.144292
166,n309,Ylivieska,15500,5711,52,12,0,68,9657,0.00254669,0.669406
166,n310,Yl�j�rvi,34100,11420,86,38,0,143,22413,0.00272799,1.683105
166,n311,Yp�j�,2400,1229,5,1,0,5,1160,0.00125453,0.109589
166,n312,�ht�ri,5600,2534,18,7,0,33,3008,0.00274532,0.221918
166,n313,��nekoski,18100,6205,49,19,0,78,11749,0.00273831,0.682192
167,n0,Akaa,16500,6148,44,17,0,59,10232,0.002078,0.760731
167,n1,Alaj�rvi,9900,3845,31,13,0,44,5967,0.00248361,0.356164
167,n2,Alavieska,2600,1298,8,7,0,11,1276,0.0026588,0.117808
167,n3,Alavus,11800,4370,31,16,0,44,7339,0.0023322,0.374429
167,n4,Asikkala,8100,3241,19,11,0,21,4808,0.0017524,0.347945
167,n5,Askola,5000,2278,11,6,0,15,2690,0.00180985,0.253881
167,n6,Aura,4000,1916,10,7,0,13,2054,0.00199214,0.199087
167,n7,Brändö,500,117,0,0,0,0,383,0.00062602,32.666667
167,n8,Br�nd�,500,344,1,0,0,2,153,0.00226541,0.022831
167,n9,Eckerö,950,269,1,0,0,1,679,0.00295493,161.333333
167,n10,Ecker�,950,459,3,2,0,5,481,0.00243468,0.048402
167,n11,Enonkoski,1400,749,1,4,0,3,643,0.00170607,0.072146
167,n12,Enonteki�,1900,961,2,2,0,6,929,0.00164481,0.113242
167,n13,Espoo,297132,83532,716,240,0,972,211672,0.00227891,16.53242
167,n14,Eura,9200,3524,31,13,0,46,5586,0.00234173,0.413699
167,n15,Eurajoki,6000,2442,9,5,0,15,3529,0.00162399,0.368037
167,n16,Evij�rvi,2500,1240,3,2,0,11,1244,0.00232596,0.110502
167,n17,Finström,2600,744,1,0,0,3,1852,0.00155381,558.666667
167,n18,Finstr�m,2600,1039,2,3,0,5,1551,0.00130186,0.1379
167,n19,Forssa,16900,5943,43,13,0,63,10838,0.00238527,0.799087
167,n20,Föglö,550,177,0,1,0,2,370,0.00620812,42.666667
167,n21,F�gl�,550,310,4,2,0,4,230,0.00700373,0.011872
167,n22,Geta,500,121,0,1,0,3,375,0.00749575,90.010046
167,n23,Haapaj�rvi,7100,3074,27,5,0,33,3961,0.00231362,0.273973
167,n24,Haapavesi,6800,2741,21,12,0,35,3991,0.00255108,0.317808
167,n25,Hailuoto,1000,582,0,0,0,3,415,0.00121712,0.042009
167,n26,Halsua,1200,634,2,4,0,5,555,0.00384622,0.047489
167,n27,Hamina,19800,6829,44,12,0,62,12853,0.00198038,0.743379
167,n28,Hammarland,1500,435,1,1,0,3,1060,0.00177505,368.028311
167,n29,Hankasalmi,5000,2275,17,6,0,25,2677,0.00206807,0.224658
167,n30,Hanko,8300,3379,19,10,0,28,4864,0.00181649,0.310502
167,n31,Harjavalta,7100,2895,21,12,0,32,4140,0.0022593,0.352511
167,n32,Hartola,3000,1535,8,4,0,12,1441,0.00199889,0.124201
167,n33,Hattula,9700,3772,20,11,0,36,5861,0.00176955,0.452055
167,n34,Hausj�rvi,8600,3578,23,7,0,35,4957,0.00191687,0.442922
167,n35,Heinola,17900,6118,39,11,0,57,11675,0.00196367,0.783562
167,n36,Hein�vesi,3400,1576,8,5,0,8,1803,0.00154033,0.165297
167,n37,Helsinki,658864,204176,1627,574,0,2206,450281,0.00292684,30.807306
167,n38,Hirvensalmi,2200,996,8,6,0,16,1174,0.00290182,0.134247
167,n39,Hollola,22800,7418,48,25,0,62,15247,0.00172847,1.153425
167,n40,Huittinen,10500,4186,21,6,0,44,6243,0.00257724,0.350685
167,n41,Humppila,2400,1277,4,5,0,6,1108,0.0014516,0.096804
167,n42,Hyrynsalmi,2400,1311,6,5,0,13,1065,0.00278581,0.083105
167,n43,Hyvink��,46800,14546,117,36,0,176,31925,0.00252863,2.297717
167,n44,H�meenkyr�,10400,4302,34,12,0,48,6004,0.00238298,0.405479
167,n45,H�meenlinna,67800,20892,174,70,0,250,46414,0.00272876,3.063927
167,n46,Ii,10200,3481,28,10,0,40,6641,0.00195451,0.463014
167,n47,Iisalmi,21600,7196,59,20,0,84,14241,0.0024689,0.884932
167,n48,Iitti,6800,2874,17,10,0,29,3870,0.00212326,0.249315
167,n49,Ikaalinen,7100,3040,19,10,0,22,4009,0.00188551,0.289498
167,n50,Ilmajoki,12500,4686,36,11,0,55,7712,0.00224959,0.554338
167,n51,Ilomantsi,5100,2320,17,6,0,21,2736,0.00224389,0.156164
167,n52,Imatra,25800,8006,59,25,0,89,17621,0.00239595,0.964384
167,n53,Inari,6800,2919,10,7,0,19,3845,0.00155421,0.393607
167,n54,Ing�,5400,2342,10,5,0,20,3023,0.00193039,0.256621
167,n55,Isojoki,2200,1247,4,4,0,7,938,0.00183018,0.050228
167,n56,Isokyr�,4700,2138,10,7,0,20,2525,0.0022715,0.181735
167,n57,Jakobstad,19300,6533,52,24,0,79,12612,0.00276736,0.769863
167,n58,Janakkala,17100,6018,30,13,0,40,10999,0.00184521,0.727854
167,n59,Joensuu,77476,23585,184,61,0,286,53360,0.00290631,4.122374
167,n60,Jokioinen,5700,2496,18,4,0,27,3155,0.00233939,0.269406
167,n61,Jomala,5100,1464,6,3,0,6,3621,0.00119622,1342.06758
167,n62,Joroinen,5200,2462,10,6,0,19,2703,0.00216116,0.193607
167,n63,Joutsa,4600,2062,12,8,0,16,2502,0.00203877,0.181735
167,n64,Juuka,4500,1851,16,9,0,30,2594,0.00322121,0.180822
167,n65,Juupajoki,2100,1037,6,3,0,8,1046,0.00216452,0.109589
167,n66,Juva,6400,2798,19,10,0,41,3532,0.00261613,0.194521
167,n67,Jyv�skyl�,143420,43898,393,142,0,516,98471,0.00298823,7.105023
167,n68,J�mij�rvi,1900,1047,6,2,0,10,835,0.00233918,0.065753
167,n69,J�ms�,20400,6893,59,16,0,87,13345,0.00250355,0.681279
167,n70,J�rvenp��,45300,14496,115,38,0,170,30481,0.00212488,2.860274
167,n71,Kaarina,35800,11670,87,29,0,121,23893,0.00208973,1.736986
167,n72,Kaavi,2800,1418,4,3,0,7,1368,0.00150974,0.130594
167,n73,Kajaani,37000,11150,96,33,0,153,25568,0.00290854,1.72968
167,n74,Kalajoki,12800,4773,34,15,0,49,7929,0.00209826,0.442009
167,n75,Kangasala,32200,10828,81,26,0,117,21148,0.0021298,1.56621
167,n76,Kangasniemi,5500,2348,18,11,0,20,3103,0.00231969,0.189954
167,n77,Kankaanp��,11400,4510,32,12,0,42,6804,0.00242642,0.465753
167,n78,Kannonkoski,1400,780,8,5,0,5,602,0.00255534,0.059361
167,n79,Kannus,5600,2448,19,13,0,21,3099,0.0022375,0.228311
167,n80,Karijoki,1400,697,2,3,0,12,686,0.00318548,0.044749
167,n81,Karkkila,9100,3619,24,8,0,34,5415,0.00194979,0.419178
167,n82,Karstula,3900,1790,18,10,0,31,2051,0.00372124,0.110502
167,n83,Karvia,2200,1081,7,4,0,11,1097,0.00234791,0.060274
167,n84,Kaskinen,1300,656,8,1,0,7,628,0.00268381,0.10137
167,n85,Kauhajoki,13500,4757,40,12,0,54,8637,0.0024232,0.503196
167,n86,Kauhava,16600,5744,44,14,0,62,10736,0.00221851,0.524201
167,n87,Kauniainen,9800,3590,15,9,0,28,6158,0.00155122,0.834703
167,n88,Kaustinen,4300,1985,21,11,0,34,2249,0.0031869,0.188128
167,n89,Keitele,2200,1123,2,4,0,8,1063,0.00179885,0.081279
167,n90,Kemi,20800,6764,50,24,0,83,13879,0.00272103,0.881279
167,n91,Kemij�rvi,7200,3025,22,9,0,24,4120,0.00182554,0.269406
167,n92,Keminmaa,8500,3284,15,9,0,25,5167,0.001894,0.407306
167,n93,Kempele,18300,5983,45,26,0,73,12173,0.00201454,1.142466
167,n94,Kerava,36500,11929,81,27,0,122,24341,0.00187448,2.784475
167,n95,Keuruu,9800,3851,30,14,0,41,5864,0.00232715,0.382648
167,n96,Kihni�,1900,1024,3,3,0,8,862,0.00228014,0.071233
167,n97,Kimito�n,6700,2846,11,4,0,22,3817,0.00193728,0.27032
167,n98,Kinnula,1600,817,11,3,0,12,757,0.00422923,0.055708
167,n99,Kirkkonummi,40400,12975,84,34,0,143,27164,0.00208353,2.582648
167,n100,Kitee,10200,3924,31,17,0,44,6184,0.00235236,0.361644
167,n101,Kittil�,6600,2702,13,10,0,23,3852,0.00169804,0.534247
167,n102,Kiuruvesi,8200,3462,17,7,0,28,4686,0.00194204,0.263927
167,n103,Kivij�rvi,1200,651,2,2,0,4,541,0.0021269,0.050228
167,n104,Kokem�ki,7600,3090,17,7,0,21,4465,0.00187956,0.293151
167,n105,Kokkola,48000,14125,131,50,0,172,33522,0.00265818,1.454795
167,n106,Kolari,3800,1811,5,8,0,12,1964,0.00199435,0.263014
167,n107,Konnevesi,2700,1332,4,5,0,12,1347,0.00249729,0.09589
167,n108,Kontiolahti,15000,4971,23,10,0,40,9956,0.00169791,0.874886
167,n109,Korsholm,19700,6709,47,21,0,68,12855,0.00229289,0.594521
167,n110,Korsn�s,2100,1203,10,8,0,15,864,0.00384099,0.055708
167,n111,Koski Tl,2300,1245,3,3,0,11,1038,0.00212809,0.09589
167,n112,Kotka,51700,14858,136,37,0,180,36489,0.0024778,1.955251
167,n113,Kouvola,80100,21653,185,61,0,254,57947,0.0027971,2.276712
167,n114,Kristinestad,6700,2529,23,4,0,35,4109,0.00248634,0.251142
167,n115,Kronoby,6600,2873,22,11,0,29,3665,0.00210713,0.217352
167,n116,Kuhmo,8100,3308,22,10,0,36,4724,0.00227271,0.208219
167,n117,Kuhmoinen,2200,1129,5,7,0,7,1052,0.00219475,0.084018
167,n118,Kumlinge,300,81,1,0,0,1,217,0.00270454,28.671233
167,n119,Kuopio,120468,36303,300,116,0,428,83321,0.00299647,5.225571
167,n120,Kuortane,3700,1830,7,1,0,14,1848,0.00199882,0.148858
167,n121,Kurikka,12100,4356,39,12,0,60,7633,0.00275136,0.627397
167,n122,Kustavi,900,481,2,4,0,4,409,0.00275322,0.054795
167,n123,Kuusamo,15500,5266,38,16,0,53,10127,0.00209423,0.651142
167,n124,Kyyj�rvi,1300,666,8,6,0,11,609,0.00376443,0.045662
167,n125,Kökar,250,68,0,0,0,0,182,0.00097844,14.666667
167,n126,K�kar,250,107,0,1,0,1,141,0.00153431,0.005479
167,n127,K�rk�l�,4700,1944,9,4,0,17,2726,0.00199412,0.210046
167,n128,K�rs�m�ki,2600,1231,13,6,0,15,1335,0.00261715,0.088584
167,n129,Lahti,119958,36213,282,115,0,385,82963,0.00294029,4.96347
167,n130,Laihia,8200,3245,23,14,0,31,4887,0.00218422,0.303196
167,n131,Laitila,8500,3309,16,7,0,31,5137,0.00196778,0.345205
167,n132,Lapinj�rvi,2700,1214,6,5,0,10,1465,0.00190668,0.142466
167,n133,Lapinlahti,10000,3937,28,10,0,35,5990,0.00195618,0.399087
167,n134,Lappaj�rvi,3100,1458,9,4,0,10,1619,0.00202528,0.121461
167,n135,Lappeenranta,72877,20866,156,55,0,228,51572,0.00258126,3.326027
167,n136,Lapua,14800,5141,37,11,0,57,9554,0.00224029,0.514155
167,n137,Larsmo,5500,2600,19,8,0,40,2833,0.00308364,0.153425
167,n138,Laukaa,19100,6241,52,23,0,68,12716,0.00225184,0.888584
167,n139,Lemi,3100,1469,5,2,0,11,1613,0.00151989,0.13242
167,n140,Lemland,2100,628,1,1,0,4,1466,0.00248049,532.688584
167,n141,Lemp��l�,24600,8642,62,27,0,85,15784,0.00217309,1.333333
167,n142,Lepp�virta,9800,3824,28,13,0,41,5894,0.00202148,0.393607
167,n143,Lestij�rvi,800,417,6,3,0,6,368,0.00508501,0.022831
167,n144,Lieksa,11200,4212,22,12,0,38,6916,0.00217925,0.36621
167,n145,Lieto,20800,7159,51,18,0,78,13494,0.00187725,0.926027
167,n146,Liminka,10500,3723,28,16,0,37,6696,0.00191856,0.549772
167,n147,Liperi,12600,4505,30,11,0,59,7995,0.00222752,0.601826
167,n148,Lohja,47200,14290,110,39,0,153,32608,0.00241536,1.809132
167,n149,Loimaa,15900,5746,49,16,0,60,10029,0.00240792,0.582648
167,n150,Loppi,8200,3430,21,10,0,35,4704,0.00221866,0.311416
167,n151,Loviisa,14500,5154,36,13,0,48,9249,0.00191251,0.578995
167,n152,Luhanka,700,344,0,0,0,0,356,0.0011601,0.024658
167,n153,Lumijoki,2200,1114,2,0,0,5,1079,0.00131193,0.09863
167,n154,Lumparland,400,108,0,0,0,2,290,0.00256277,80.00274
167,n155,Luum�ki,4600,2006,10,5,0,17,2562,0.00196183,0.217352
167,n156,Malax,5500,2451,28,12,0,40,2969,0.00354622,0.147945
167,n157,Mariehamn,11800,3529,11,8,0,27,8225,0.00162814,771.594521
167,n158,Marttila,1900,957,0,3,0,2,938,0.00163535,0.13242
167,n159,Masku,10600,4233,21,11,0,32,6303,0.00172247,0.475799
167,n160,Merij�rvi,1100,594,2,1,0,5,498,0.00222028,0.045662
167,n161,Merikarvia,3100,1495,15,6,0,14,1570,0.00219275,0.102283
167,n162,Miehikk�l�,1900,905,5,2,0,6,982,0.00167564,0.090411
167,n163,Mikkeli,52485,15327,128,53,0,188,36789,0.00271433,1.899543
167,n164,Muhos,9100,3286,21,12,0,35,5746,0.00202282,0.527854
167,n165,Multia,1700,879,6,4,0,8,803,0.00245831,0.079452
167,n166,Muonio,2300,1200,4,2,0,7,1087,0.00145729,0.146119
167,n167,Muurame,10400,3914,23,7,0,39,6417,0.0018904,0.490411
167,n168,Myn�m�ki,8200,3350,25,8,0,31,4786,0.00207406,0.319635
167,n169,Myrskyl�,1900,903,6,2,0,8,981,0.001969,0.117808
167,n170,M�nts�l�,21600,7275,58,20,0,72,14175,0.00198158,1.056621
167,n171,M�ntt�-Vilppula,10100,4066,27,8,0,33,5966,0.00200918,0.368037
167,n172,M�ntyharju,5500,2296,17,8,0,18,3161,0.00195939,0.315068
167,n173,Naantali,19700,7024,40,20,0,67,12549,0.00198572,0.871233
167,n174,Nakkila,5600,2251,15,7,0,20,3307,0.00180471,0.273973
167,n175,Nivala,11300,4419,35,17,0,44,6785,0.00243229,0.373516
167,n176,Nokia,34400,11536,79,33,0,122,22630,0.00229217,1.684932
167,n177,Nousiainen,4900,2292,11,3,0,27,2567,0.00206604,0.211872
167,n178,Nurmes,7700,2993,26,11,0,38,4632,0.00270547,0.323288
167,n179,Nurmij�rvi,43800,13641,92,44,0,156,29867,0.00223831,2.461187
167,n180,Nykarleby,7400,3157,33,18,0,34,4158,0.00314882,0.217352
167,n181,N�rpes,9400,4072,34,8,0,51,5235,0.00267052,0.183562
167,n182,Orimattila,16300,5628,43,22,0,74,10533,0.00247461,0.679452
167,n183,Orip��,1300,680,6,2,0,6,606,0.00221026,0.074886
167,n184,Orivesi,9500,3885,31,6,0,41,5537,0.00210821,0.420091
167,n185,Oulainen,7600,3035,17,10,0,31,4507,0.00248253,0.322374
167,n186,Oulu,208939,66029,530,214,0,757,141409,0.00378799,8.075799
167,n187,Outokumpu,6600,2692,14,5,0,28,3861,0.00222693,0.362557
167,n188,Padasjoki,3100,1537,8,3,0,19,1533,0.00245662,0.120548
167,n189,Paimio,10900,4420,25,8,0,53,6394,0.00226517,0.484932
167,n190,Paltamo,3500,1685,12,6,0,23,1774,0.00304877,0.161644
167,n191,Pargas,15000,5470,38,8,0,53,9431,0.00184371,0.482192
167,n192,Parikkala,4200,1991,9,7,0,20,2173,0.00214473,0.145205
167,n193,Parkano,6600,2834,19,3,0,33,3711,0.00221115,0.255708
167,n194,Peders�re,11200,4378,32,12,0,40,6738,0.00238091,0.358904
167,n195,Pelkosenniemi,900,480,0,0,0,0,420,0.00167431,0.085845
167,n196,Pello,3500,1720,7,3,0,17,1753,0.00241946,0.128767
167,n197,Perho,2800,1249,6,3,0,13,1529,0.00305245,0.115982
167,n198,Pet�j�vesi,4000,1880,13,7,0,21,2079,0.00259319,0.162557
167,n199,Pieks�m�ki,17800,6172,49,15,0,75,11489,0.00243931,0.577169
167,n200,Pielavesi,4600,2039,11,8,0,25,2517,0.00259727,0.145205
167,n201,Pihtipudas,4000,1913,12,7,0,17,2051,0.00243782,0.133333
167,n202,Pirkkala,20200,7251,55,22,0,80,12792,0.0020306,1.222831
167,n203,Polvij�rvi,4400,2090,6,4,0,10,2290,0.00145944,0.155251
167,n204,Pomarkku,2200,1183,5,6,0,7,999,0.00174954,0.092237
167,n205,Pori,84918,25380,232,89,0,311,58906,0.00336476,2.939726
167,n206,Pornainen,5300,2350,11,7,0,18,2914,0.00160483,0.273059
167,n207,Porvoo,51000,15173,107,45,0,161,35514,0.00242359,2.146119
167,n208,Posio,3400,1581,7,4,0,15,1793,0.00267085,0.146119
167,n209,Pudasj�rvi,8000,3131,17,9,0,26,4817,0.00187224,0.331507
167,n210,Pukkila,2100,918,11,6,0,10,1155,0.00242324,0.110502
167,n211,Punkalaidun,2900,1378,8,4,0,12,1498,0.0022681,0.088584
167,n212,Puolanka,2600,1276,0,0,0,3,1321,0.00084369,0.09589
167,n213,Puumala,2200,1024,5,5,0,6,1160,0.00213086,0.073059
167,n214,Pyht��,5200,2163,10,7,0,16,3004,0.00157885,0.263014
167,n215,Pyh�joki,3300,1581,7,4,0,19,1689,0.00239224,0.151598
167,n216,Pyh�j�rvi,5200,2481,15,13,0,27,2664,0.00299559,0.16347
167,n217,Pyh�nt�,1500,794,3,0,0,3,700,0.00151238,0.078539
167,n218,Pyh�ranta,2100,1092,2,8,0,7,991,0.00250456,0.086758
167,n219,P�lk�ne,7100,3010,12,7,0,26,4045,0.00180011,0.293151
167,n220,P�yty�,8400,3599,25,12,0,36,4728,0.00251438,0.347945
167,n221,Raahe,24600,7298,57,26,0,82,17137,0.00241295,0.925114
167,n222,Raasepori,27800,9128,58,36,0,91,18487,0.00235049,0.905936
167,n223,Raisio,25000,8557,64,20,0,91,16268,0.00215694,1.554338
167,n224,Rantasalmi,3600,1733,7,7,0,10,1843,0.00158514,0.122374
167,n225,Ranua,4000,1752,12,6,0,19,2211,0.00241139,0.171689
167,n226,Rauma,39300,12079,90,25,0,134,26972,0.00255804,1.430137
167,n227,Rautalampi,3200,1440,8,5,0,7,1740,0.00233638,0.145205
167,n228,Rautavaara,1600,716,1,5,0,6,872,0.00262694,0.079452
167,n229,Rautj�rvi,3300,1493,12,5,0,16,1774,0.00241554,0.125114
167,n230,Reisj�rvi,2700,1327,11,3,0,19,1340,0.00287572,0.119635
167,n231,Riihim�ki,29300,9602,74,28,0,124,19472,0.00245534,1.354338
167,n232,Ristij�rvi,1300,703,4,1,0,9,583,0.00274108,0.049315
167,n233,Rovaniemi,63612,18812,150,47,0,228,44375,0.00268797,2.949772
167,n234,Ruokolahti,5100,2226,9,6,0,10,2849,0.00144106,0.209132
167,n235,Ruovesi,4500,2132,14,5,0,16,2333,0.00198477,0.208219
167,n236,Rusko,6500,2838,22,5,0,29,3606,0.00201579,0.275799
167,n237,R��kkyl�,2100,1045,5,3,0,12,1035,0.00268668,0.112329
167,n238,Saarij�rvi,9300,3649,25,8,0,38,5580,0.00213239,0.347945
167,n239,Salla,3500,1597,9,7,0,18,1869,0.00229883,0.168037
167,n240,Salo,51600,15215,133,39,0,185,36028,0.00271515,1.587215
167,n241,Saltvik,1800,483,0,3,0,2,1312,0.00143888,390.030137
167,n242,Sastamala,24100,8141,73,30,0,91,15765,0.00241699,0.960731
167,n243,Sauvo,3000,1482,6,4,0,12,1496,0.00165913,0.141553
167,n244,Savitaipale,3300,1580,7,5,0,7,1701,0.00119515,0.120548
167,n245,Savonlinna,33705,10635,87,33,0,126,22824,0.00252218,1.155251
167,n246,Savukoski,1000,497,4,3,0,9,487,0.00341482,0.06484
167,n247,Sein�joki,63800,19831,173,66,0,239,43491,0.00304135,2.76895
167,n248,Sievi,5200,2313,16,3,0,25,2843,0.0022282,0.259361
167,n249,Siikainen,1500,848,5,8,0,12,627,0.00418199,0.0621
167,n250,Siikajoki,5500,2200,10,8,0,20,3262,0.00214475,0.291324
167,n251,Siikalatva,5400,2316,13,2,0,27,3042,0.00232594,0.221005
167,n252,Siilinj�rvi,22000,7047,54,25,0,74,14800,0.00208638,1.07032
167,n253,Simo,3100,1367,8,1,0,10,1714,0.00156076,0.154338
167,n254,Sipoo,21800,7476,54,30,0,79,14161,0.00183053,1.347032
167,n255,Siuntio,6400,2743,20,11,0,28,3598,0.00205997,0.401826
167,n256,Sodankyl�,8800,3666,30,10,0,41,5053,0.00227689,0.345205
167,n257,Soini,2200,1081,6,2,0,7,1104,0.00145469,0.094977
167,n258,Somero,8800,3547,22,13,0,35,5183,0.0023481,0.33516
167,n259,Sonkaj�rvi,4200,2065,9,3,0,16,2107,0.00182232,0.147032
167,n260,Sotkamo,10200,4003,22,16,0,28,6131,0.00179698,0.432877
167,n261,Sottunga,100,23,0,0,0,0,77,0.00088329,14.672146
167,n262,Sulkava,2600,1302,12,6,0,11,1269,0.00217662,0.09589
167,n263,Sund,1000,265,1,1,0,0,733,0.00101045,234.015525
167,n264,Suomussalmi,7700,3099,19,6,0,38,4538,0.00213728,0.29589
167,n265,Suonenjoki,7100,2914,20,2,0,26,4138,0.00172815,0.291324
167,n266,Sysm�,3800,1830,8,4,0,15,1943,0.00176988,0.123288
167,n267,S�kyl�,4700,2001,15,7,0,28,2649,0.00251444,0.263927
167,n268,Taipalsaari,4700,2047,8,3,0,16,2626,0.00148547,0.212785
167,n269,Taivalkoski,4100,1822,8,7,0,12,2251,0.00192046,0.156164
167,n270,Taivassalo,1700,867,2,2,0,6,823,0.00195339,0.074886
167,n271,Tammela,6200,2734,15,13,0,28,3410,0.00266524,0.312329
167,n272,Tampere,244029,78171,630,236,0,874,164118,0.00259412,13.726027
167,n273,Tervo,1600,795,2,0,0,6,797,0.00152717,0.07032
167,n274,Tervola,3200,1507,9,5,0,15,1664,0.00231375,0.142466
167,n275,Teuva,5400,2494,17,6,0,33,2850,0.00278283,0.146119
167,n276,Tohmaj�rvi,4500,2020,11,6,0,27,2436,0.00296437,0.186301
167,n277,Toholampi,3200,1620,10,2,0,21,1547,0.0032087,0.09863
167,n278,Toivakka,2500,1268,5,2,0,8,1217,0.00151074,0.111416
167,n279,Tornio,21800,6810,49,16,0,78,14847,0.00222498,0.834703
167,n280,Turku,195301,62347,484,153,0,701,131616,0.00273211,10.690411
167,n281,Tuusniemi,2600,1362,10,7,0,13,1208,0.00224062,0.116895
167,n282,Tuusula,39500,13200,83,32,0,150,26035,0.00214009,2.444749
167,n283,Tyrn�v�,6900,2799,12,8,0,16,4065,0.00181826,0.326027
167,n284,Ulvila,13300,4570,28,18,0,46,8638,0.0020334,0.637443
167,n285,Urjala,4700,2210,15,9,0,23,2443,0.0025764,0.185388
167,n286,Utaj�rvi,2800,1293,8,3,0,9,1487,0.0017292,0.133333
167,n287,Utsjoki,1200,692,1,2,0,5,500,0.00153301,0.102283
167,n288,Uurainen,3500,1651,6,4,0,16,1823,0.00214381,0.168037
167,n289,Uusikaupunki,15500,5332,45,16,0,69,10038,0.0025098,0.69863
167,n290,Vaala,3000,1457,8,5,0,9,1521,0.00170419,0.108676
167,n291,Vaasa,67617,20467,182,62,0,228,46678,0.00279543,3.63105
167,n292,Valkeakoski,21200,6995,51,18,0,74,14062,0.00221229,0.875799
167,n293,Vantaa,239216,67560,576,205,0,800,170075,0.00221141,17.681279
167,n294,Varkaus,20200,6865,60,21,0,71,13183,0.00224968,0.744292
167,n295,Vehmaa,2200,1120,2,3,0,9,1066,0.00196998,0.115982
167,n296,Vesanto,2100,1085,1,3,0,7,1004,0.0014167,0.053881
167,n297,Vesilahti,4600,2100,13,6,0,28,2453,0.00268301,0.23105
167,n298,Veteli,3300,1721,13,4,0,18,1544,0.00258185,0.087671
167,n299,Vierem�,3500,1736,9,4,0,10,1741,0.00201494,0.162557
167,n300,Vihti,29700,9302,66,32,0,107,20193,0.00232935,1.544292
167,n301,Viitasaari,6400,2756,26,12,0,29,3577,0.00214076,0.26758
167,n302,Vimpeli,3000,1513,3,3,0,4,1477,0.00113871,0.079452
167,n303,Virolahti,3100,1492,4,7,0,9,1588,0.00162595,0.16621
167,n304,Virrat,6500,2782,25,12,0,27,3654,0.00236876,0.245662
167,n305,Vårdö,450,135,0,0,0,1,314,0.0081441,73.333333
167,n306,V�rd�,450,223,0,1,0,2,224,0.00297761,0.015525
167,n307,V�yri,6300,2755,21,8,0,32,3484,0.00284604,0.205479
167,n308,Ylitornio,4000,1828,5,6,0,12,2149,0.00180477,0.144292
167,n309,Ylivieska,15500,5695,48,13,0,61,9683,0.00232114,0.669406
167,n310,Yl�j�rvi,34100,11392,81,34,0,127,22466,0.00242581,1.683105
167,n311,Yp�j�,2400,1227,4,2,0,7,1160,0.00110192,0.109589
167,n312,�ht�ri,5600,2529,15,6,0,28,3022,0.00268889,0.221918
167,n313,��nekoski,18100,6185,50,20,0,68,11777,0.00245144,0.682192
168,n0,Akaa,16500,6138,37,18,0,54,10253,0.001957,0.760731
168,n1,Alaj�rvi,9900,3828,36,8,0,42,5986,0.00236861,0.356164
168,n2,Alavieska,2600,1297,5,6,0,10,1282,0.00241019,0.117808
168,n3,Alavus,11800,4360,29,16,0,37,7358,0.00212451,0.374429
168,n4,Asikkala,8100,3236,16,8,0,21,4819,0.00152734,0.347945
168,n5,Askola,5000,2276,8,5,0,13,2698,0.00153608,0.253881
168,n6,Aura,4000,1911,11,7,0,14,2057,0.00170383,0.199087
168,n7,Brändö,500,116,1,0,0,0,383,0.00051045,32.666667
168,n8,Br�nd�,500,344,0,0,0,2,154,0.00153745,0.022831
168,n9,Eckerö,950,269,0,0,0,2,679,0.00175172,161.333333
168,n10,Ecker�,950,459,1,1,0,4,485,0.00283011,0.048402
168,n11,Enonkoski,1400,748,1,4,0,2,645,0.00165513,0.072146
168,n12,Enonteki�,1900,961,0,2,0,5,932,0.00149076,0.113242
168,n13,Espoo,297132,83327,655,230,0,884,212036,0.0021448,16.53242
